HomeTeam,AwayTeam,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,FTH Goals,FTA Goals
18,29,12.0,21.0,0.0,6.0,11.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,0,2
44,0,14.0,14.0,3.0,4.0,14.0,9.0,5.0,6.0,3.0,3.0,0.0,0.0,1,1
16,28,10.0,15.0,1.0,4.0,14.0,11.0,7.0,8.0,5.0,4.0,0.0,0.0,0,0
6,18,19.0,6.0,7.0,1.0,8.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,2,1
43,41,9.0,9.0,4.0,4.0,14.0,13.0,1.0,8.0,4.0,2.0,0.0,0.0,1,2
31,9,11.0,10.0,2.0,3.0,11.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,0,0
26,25,17.0,7.0,6.0,1.0,7.0,3.0,7.0,1.0,3.0,2.0,0.0,0.0,2,1
29,38,15.0,8.0,3.0,3.0,12.0,13.0,10.0,7.0,2.0,4.0,0.0,0.0,0,0
20,11,3.0,11.0,1.0,4.0,14.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,0,0
14,39,21.0,1.0,12.0,1.0,5.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,5,0
16,0,16.0,16.0,2.0,9.0,12.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,2,3
31,28,6.0,22.0,2.0,6.0,11.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,0,1
14,9,25.0,8.0,8.0,1.0,8.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,2,0
42,38,16.0,16.0,7.0,6.0,8.0,15.0,3.0,8.0,0.0,2.0,0.0,0.0,5,2
43,25,11.0,11.0,1.0,5.0,7.0,13.0,8.0,8.0,3.0,3.0,0.0,0.0,2,1
6,45,26.0,10.0,10.0,5.0,12.0,14.0,7.0,4.0,3.0,4.0,0.0,0.0,3,3
20,39,18.0,15.0,8.0,7.0,9.0,12.0,8.0,5.0,2.0,4.0,0.0,0.0,1,1
26,41,22.0,7.0,9.0,4.0,5.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,5,0
29,11,23.0,3.0,6.0,2.0,10.0,14.0,12.0,2.0,3.0,7.0,0.0,0.0,2,2
44,18,17.0,7.0,3.0,3.0,14.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,0,0
11,42,5.0,18.0,2.0,8.0,10.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,0,3
25,29,11.0,19.0,3.0,6.0,19.0,8.0,4.0,6.0,2.0,2.0,1.0,0.0,2,2
45,31,19.0,11.0,6.0,4.0,9.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2,3
9,43,14.0,13.0,3.0,1.0,8.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,1,0
28,6,14.0,5.0,5.0,1.0,8.0,7.0,4.0,6.0,0.0,1.0,0.0,0.0,4,0
38,20,12.0,10.0,6.0,3.0,16.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,1,1
18,14,5.0,25.0,0.0,8.0,8.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,0,0
39,44,9.0,17.0,5.0,7.0,9.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,3,1
41,16,7.0,13.0,2.0,5.0,13.0,11.0,6.0,3.0,2.0,3.0,0.0,0.0,1,1
0,26,11.0,14.0,4.0,9.0,9.0,11.0,7.0,8.0,1.0,0.0,0.0,0.0,3,3
18,41,12.0,8.0,7.0,3.0,12.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0,3,1
44,29,12.0,8.0,5.0,3.0,14.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,1,2
6,26,6.0,21.0,2.0,7.0,5.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,0,4
39,45,17.0,14.0,0.0,7.0,12.0,13.0,7.0,9.0,2.0,1.0,0.0,0.0,0,3
14,38,24.0,6.0,8.0,2.0,8.0,16.0,8.0,4.0,1.0,3.0,0.0,0.0,1,0
43,20,13.0,15.0,3.0,9.0,12.0,17.0,8.0,7.0,2.0,1.0,1.0,1.0,1,4
0,31,23.0,10.0,5.0,2.0,13.0,9.0,7.0,5.0,2.0,1.0,0.0,0.0,1,0
28,42,20.0,7.0,11.0,2.0,13.0,20.0,5.0,1.0,2.0,4.0,0.0,0.0,4,1
9,11,12.0,11.0,2.0,6.0,13.0,13.0,8.0,2.0,4.0,2.0,0.0,0.0,0,0
25,16,11.0,13.0,2.0,6.0,12.0,13.0,6.0,4.0,2.0,2.0,1.0,0.0,0,3
31,18,16.0,7.0,4.0,4.0,10.0,11.0,4.0,1.0,1.0,2.0,1.0,0.0,0,1
26,44,14.0,6.0,5.0,1.0,16.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,0,0
42,9,25.0,7.0,8.0,4.0,5.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,2,0
29,6,9.0,14.0,2.0,7.0,14.0,12.0,4.0,9.0,1.0,2.0,0.0,0.0,1,0
45,0,6.0,22.0,0.0,3.0,9.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,0,0
41,28,7.0,23.0,3.0,10.0,12.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0,4
38,25,12.0,16.0,4.0,11.0,13.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,1,4
16,43,14.0,7.0,4.0,2.0,14.0,18.0,4.0,6.0,2.0,1.0,0.0,1.0,2,1
11,39,10.0,14.0,2.0,7.0,6.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,1,0
20,14,7.0,12.0,2.0,5.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1,3
26,18,23.0,3.0,3.0,2.0,8.0,11.0,12.0,1.0,1.0,3.0,0.0,0.0,1,1
38,0,6.0,11.0,3.0,6.0,12.0,10.0,4.0,5.0,2.0,2.0,0.0,0.0,1,1
29,28,8.0,14.0,5.0,7.0,16.0,10.0,2.0,8.0,4.0,2.0,0.0,0.0,1,2
11,43,8.0,11.0,5.0,2.0,10.0,12.0,3.0,5.0,1.0,0.0,0.0,1.0,1,0
20,9,19.0,7.0,6.0,2.0,6.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,2,0
45,14,5.0,19.0,2.0,2.0,10.0,10.0,4.0,3.0,6.0,1.0,0.0,0.0,1,0
16,6,24.0,11.0,8.0,5.0,14.0,14.0,6.0,3.0,5.0,2.0,0.0,0.0,2,2
31,25,10.0,13.0,4.0,5.0,10.0,9.0,6.0,5.0,2.0,1.0,0.0,0.0,2,3
42,39,20.0,4.0,11.0,3.0,12.0,9.0,12.0,6.0,1.0,0.0,0.0,0.0,5,1
41,44,18.0,7.0,3.0,1.0,8.0,18.0,6.0,3.0,2.0,5.0,0.0,0.0,1,0
28,45,24.0,7.0,8.0,4.0,5.0,7.0,10.0,4.0,2.0,2.0,0.0,0.0,2,1
6,38,16.0,15.0,5.0,4.0,6.0,12.0,5.0,4.0,2.0,1.0,0.0,0.0,1,1
18,20,6.0,5.0,4.0,3.0,12.0,9.0,2.0,5.0,2.0,1.0,0.0,0.0,2,0
39,41,10.0,10.0,3.0,3.0,12.0,10.0,2.0,6.0,2.0,0.0,0.0,0.0,2,1
25,11,16.0,14.0,3.0,4.0,3.0,11.0,10.0,7.0,0.0,2.0,0.0,0.0,1,0
14,31,23.0,8.0,9.0,2.0,8.0,13.0,11.0,4.0,0.0,1.0,0.0,0.0,3,1
43,42,6.0,8.0,2.0,2.0,16.0,8.0,7.0,2.0,4.0,1.0,0.0,1.0,1,1
0,29,33.0,8.0,15.0,4.0,11.0,10.0,12.0,1.0,3.0,2.0,0.0,1.0,1,3
44,16,20.0,10.0,6.0,2.0,11.0,10.0,3.0,7.0,3.0,1.0,0.0,0.0,0,0
9,26,6.0,12.0,2.0,6.0,8.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,1,5
28,38,26.0,7.0,12.0,2.0,12.0,11.0,6.0,5.0,1.0,1.0,0.0,0.0,2,1
18,45,8.0,7.0,5.0,3.0,16.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,4,0
39,26,10.0,14.0,1.0,7.0,8.0,10.0,5.0,9.0,1.0,5.0,0.0,0.0,0,3
6,11,10.0,10.0,2.0,4.0,9.0,11.0,4.0,6.0,0.0,1.0,0.0,0.0,1,2
14,41,21.0,2.0,10.0,0.0,10.0,7.0,15.0,1.0,1.0,0.0,0.0,0.0,1,0
0,20,21.0,7.0,7.0,2.0,10.0,12.0,7.0,2.0,0.0,1.0,0.0,0.0,5,0
25,42,7.0,18.0,4.0,6.0,7.0,10.0,4.0,9.0,1.0,2.0,0.0,0.0,2,1
9,16,10.0,10.0,4.0,4.0,13.0,8.0,10.0,5.0,2.0,0.0,0.0,0.0,0,0
43,29,12.0,15.0,3.0,7.0,12.0,10.0,5.0,5.0,2.0,1.0,0.0,0.0,2,4
44,31,8.0,14.0,4.0,4.0,13.0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,2,2
20,28,4.0,14.0,0.0,5.0,10.0,10.0,3.0,7.0,2.0,3.0,1.0,0.0,1,2
11,0,8.0,17.0,2.0,2.0,8.0,14.0,5.0,5.0,2.0,0.0,0.0,0.0,0,1
38,18,17.0,5.0,5.0,2.0,6.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,4,1
16,39,10.0,9.0,5.0,3.0,9.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,2,1
29,9,15.0,8.0,4.0,2.0,9.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,1,0
31,43,12.0,12.0,2.0,4.0,8.0,13.0,6.0,3.0,1.0,2.0,0.0,0.0,0,3
42,44,24.0,5.0,5.0,2.0,10.0,13.0,8.0,0.0,1.0,4.0,0.0,0.0,1,1
41,6,10.0,9.0,1.0,5.0,18.0,6.0,4.0,5.0,4.0,2.0,0.0,0.0,0,0
26,14,16.0,11.0,4.0,3.0,10.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,1,1
45,25,8.0,7.0,4.0,2.0,9.0,12.0,5.0,5.0,1.0,1.0,0.0,0.0,1,1
9,39,9.0,13.0,3.0,6.0,13.0,5.0,6.0,7.0,1.0,0.0,0.0,0.0,2,2
43,45,17.0,10.0,7.0,6.0,13.0,10.0,3.0,1.0,1.0,4.0,0.0,0.0,2,0
44,14,7.0,11.0,2.0,7.0,13.0,12.0,3.0,4.0,2.0,3.0,0.0,0.0,0,4
29,31,16.0,12.0,7.0,5.0,10.0,9.0,11.0,4.0,1.0,1.0,0.0,0.0,4,1
6,20,11.0,20.0,5.0,3.0,13.0,10.0,8.0,11.0,3.0,2.0,1.0,0.0,4,0
26,38,21.0,5.0,8.0,0.0,15.0,9.0,10.0,2.0,1.0,1.0,0.0,0.0,3,0
11,41,16.0,13.0,7.0,1.0,12.0,12.0,8.0,6.0,1.0,1.0,0.0,0.0,2,0
16,18,16.0,8.0,7.0,5.0,9.0,26.0,9.0,4.0,2.0,3.0,0.0,0.0,2,2
0,42,14.0,14.0,5.0,4.0,11.0,16.0,7.0,4.0,4.0,1.0,0.0,0.0,2,0
25,28,2.0,12.0,0.0,4.0,8.0,10.0,1.0,7.0,1.0,1.0,0.0,0.0,0,2
14,29,18.0,10.0,8.0,2.0,16.0,20.0,4.0,7.0,1.0,3.0,0.0,0.0,1,0
28,0,9.0,6.0,5.0,3.0,15.0,15.0,5.0,5.0,1.0,6.0,0.0,0.0,3,1
18,43,10.0,11.0,5.0,3.0,14.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,3,2
42,16,12.0,11.0,2.0,3.0,6.0,7.0,10.0,9.0,0.0,2.0,0.0,0.0,1,0
31,6,16.0,16.0,4.0,6.0,11.0,12.0,11.0,9.0,2.0,2.0,0.0,0.0,0,1
45,26,6.0,15.0,1.0,7.0,9.0,13.0,2.0,3.0,3.0,0.0,0.0,0.0,1,4
20,44,7.0,9.0,3.0,3.0,8.0,15.0,3.0,5.0,1.0,4.0,1.0,0.0,1,0
39,25,11.0,14.0,7.0,4.0,12.0,8.0,4.0,10.0,0.0,0.0,0.0,0.0,2,2
41,9,12.0,5.0,2.0,2.0,13.0,12.0,8.0,7.0,2.0,1.0,0.0,0.0,0,1
38,11,13.0,5.0,3.0,1.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0,1
11,31,12.0,12.0,5.0,5.0,9.0,10.0,5.0,3.0,3.0,0.0,0.0,0.0,1,0
25,18,9.0,16.0,3.0,2.0,6.0,10.0,3.0,10.0,0.0,2.0,0.0,0.0,2,0
9,38,7.0,6.0,2.0,1.0,9.0,10.0,2.0,7.0,3.0,1.0,0.0,0.0,1,1
26,20,16.0,1.0,8.0,0.0,10.0,8.0,9.0,2.0,0.0,1.0,0.0,0.0,3,0
29,42,11.0,13.0,3.0,4.0,12.0,14.0,6.0,3.0,1.0,0.0,0.0,0.0,1,0
6,14,7.0,18.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0,1
44,28,6.0,15.0,4.0,5.0,10.0,7.0,1.0,2.0,2.0,3.0,0.0,0.0,2,3
16,45,19.0,6.0,9.0,2.0,18.0,15.0,11.0,2.0,1.0,2.0,0.0,0.0,2,2
0,41,17.0,4.0,5.0,2.0,9.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,2,1
43,39,13.0,6.0,0.0,2.0,10.0,9.0,8.0,1.0,4.0,4.0,0.0,0.0,0,1
42,26,14.0,12.0,6.0,7.0,2.0,8.0,3.0,5.0,0.0,1.0,0.0,0.0,4,1
18,0,8.0,30.0,3.0,14.0,14.0,14.0,0.0,7.0,1.0,1.0,1.0,0.0,2,5
14,43,14.0,16.0,8.0,5.0,13.0,16.0,6.0,6.0,2.0,3.0,0.0,0.0,4,2
20,29,5.0,9.0,3.0,3.0,10.0,12.0,4.0,7.0,4.0,2.0,0.0,0.0,2,1
41,25,19.0,11.0,4.0,6.0,6.0,9.0,7.0,6.0,0.0,1.0,0.0,0.0,1,2
31,16,7.0,10.0,3.0,0.0,12.0,14.0,3.0,5.0,4.0,2.0,0.0,0.0,1,0
38,44,20.0,7.0,6.0,2.0,10.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,1,0
28,11,15.0,6.0,10.0,0.0,10.0,6.0,4.0,5.0,2.0,3.0,0.0,0.0,3,0
39,6,10.0,7.0,2.0,3.0,17.0,10.0,8.0,3.0,0.0,1.0,0.0,0.0,1,2
45,9,16.0,7.0,2.0,5.0,5.0,13.0,10.0,3.0,1.0,0.0,0.0,0.0,0,3
25,44,11.0,5.0,3.0,1.0,13.0,6.0,4.0,1.0,2.0,2.0,0.0,0.0,1,1
38,31,12.0,19.0,2.0,5.0,11.0,12.0,3.0,8.0,1.0,2.0,0.0,0.0,2,2
9,18,12.0,13.0,3.0,6.0,12.0,10.0,7.0,1.0,4.0,1.0,0.0,0.0,1,1
43,0,11.0,9.0,2.0,6.0,8.0,10.0,2.0,5.0,1.0,0.0,0.0,0.0,2,1
16,14,14.0,15.0,5.0,5.0,7.0,6.0,5.0,8.0,2.0,1.0,0.0,0.0,2,1
11,45,20.0,8.0,5.0,6.0,11.0,14.0,7.0,4.0,2.0,2.0,0.0,1.0,1,1
26,29,19.0,6.0,5.0,1.0,7.0,13.0,7.0,3.0,0.0,2.0,0.0,0.0,0,0
41,20,7.0,7.0,3.0,2.0,12.0,16.0,5.0,3.0,1.0,5.0,0.0,0.0,2,0
28,39,20.0,5.0,11.0,1.0,5.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,7,2
42,6,18.0,5.0,6.0,1.0,9.0,7.0,9.0,5.0,1.0,3.0,0.0,0.0,1,0
31,26,8.0,17.0,5.0,2.0,11.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1,1
0,9,25.0,9.0,12.0,1.0,7.0,8.0,6.0,5.0,0.0,2.0,0.0,0.0,2,0
18,11,23.0,5.0,4.0,2.0,14.0,7.0,9.0,3.0,2.0,2.0,0.0,0.0,0,1
44,43,9.0,15.0,4.0,3.0,12.0,11.0,7.0,6.0,3.0,0.0,0.0,0.0,2,2
39,38,17.0,21.0,6.0,3.0,11.0,10.0,5.0,6.0,1.0,2.0,0.0,0.0,2,1
20,42,6.0,14.0,1.0,7.0,7.0,4.0,4.0,7.0,1.0,1.0,0.0,0.0,0,4
6,25,19.0,8.0,4.0,1.0,6.0,10.0,7.0,5.0,1.0,0.0,0.0,0.0,0,0
29,16,18.0,6.0,7.0,1.0,6.0,9.0,6.0,5.0,0.0,0.0,0.0,0.0,4,0
14,28,4.0,17.0,2.0,6.0,8.0,13.0,4.0,8.0,0.0,2.0,0.0,0.0,0,1
45,41,9.0,6.0,4.0,1.0,15.0,13.0,2.0,1.0,3.0,2.0,0.0,0.0,1,0
0,44,16.0,7.0,6.0,3.0,8.0,17.0,7.0,4.0,1.0,4.0,0.0,0.0,2,0
9,31,7.0,17.0,3.0,5.0,6.0,8.0,2.0,8.0,2.0,1.0,0.0,0.0,1,0
45,42,10.0,15.0,4.0,5.0,10.0,20.0,4.0,3.0,4.0,2.0,0.0,1.0,2,3
28,16,25.0,5.0,9.0,0.0,6.0,7.0,8.0,2.0,3.0,1.0,0.0,0.0,5,0
41,43,10.0,8.0,3.0,4.0,9.0,16.0,5.0,4.0,1.0,3.0,0.0,0.0,1,2
18,6,12.0,8.0,4.0,4.0,12.0,11.0,4.0,6.0,3.0,1.0,0.0,0.0,2,1
39,14,13.0,7.0,2.0,4.0,5.0,14.0,5.0,0.0,2.0,2.0,0.0,0.0,0,4
11,20,5.0,9.0,3.0,2.0,9.0,13.0,3.0,4.0,3.0,2.0,0.0,0.0,0,0
38,29,14.0,9.0,4.0,4.0,12.0,9.0,8.0,4.0,1.0,4.0,0.0,0.0,0,1
25,26,12.0,23.0,7.0,6.0,13.0,14.0,3.0,6.0,3.0,3.0,0.0,0.0,2,3
14,0,13.0,11.0,4.0,2.0,11.0,15.0,5.0,1.0,1.0,3.0,1.0,0.0,0,0
29,18,16.0,7.0,7.0,3.0,15.0,14.0,4.0,1.0,1.0,1.0,0.0,0.0,4,0
20,25,15.0,10.0,3.0,1.0,6.0,6.0,8.0,4.0,1.0,1.0,0.0,0.0,1,1
43,28,7.0,28.0,1.0,10.0,8.0,6.0,3.0,11.0,2.0,0.0,0.0,0.0,0,6
26,11,35.0,5.0,9.0,4.0,7.0,9.0,12.0,2.0,1.0,2.0,0.0,0.0,1,1
44,45,6.0,9.0,1.0,1.0,15.0,7.0,2.0,3.0,2.0,2.0,0.0,0.0,0,0
31,39,14.0,13.0,3.0,4.0,13.0,11.0,7.0,5.0,3.0,1.0,0.0,0.0,2,1
16,38,14.0,13.0,3.0,4.0,14.0,13.0,5.0,5.0,5.0,1.0,0.0,0.0,0,1
42,41,26.0,4.0,8.0,0.0,11.0,9.0,11.0,1.0,1.0,3.0,0.0,0.0,0,0
6,9,15.0,9.0,3.0,2.0,5.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,2,1
45,20,19.0,10.0,3.0,2.0,11.0,14.0,10.0,3.0,1.0,2.0,0.0,0.0,2,0
41,31,10.0,16.0,4.0,8.0,11.0,15.0,7.0,5.0,2.0,3.0,0.0,0.0,0,1
11,16,4.0,23.0,2.0,5.0,7.0,14.0,3.0,13.0,1.0,1.0,0.0,0.0,1,0
38,43,9.0,12.0,1.0,3.0,8.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0,2
18,42,12.0,15.0,1.0,6.0,14.0,14.0,7.0,3.0,3.0,1.0,0.0,0.0,0,3
28,26,13.0,10.0,7.0,3.0,10.0,9.0,8.0,3.0,2.0,2.0,0.0,1.0,5,0
25,14,8.0,16.0,2.0,6.0,11.0,8.0,2.0,9.0,1.0,0.0,0.0,0.0,1,2
0,6,17.0,7.0,9.0,2.0,14.0,10.0,10.0,3.0,0.0,1.0,0.0,0.0,3,0
39,29,10.0,18.0,5.0,8.0,10.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,2,2
9,44,12.0,12.0,6.0,3.0,9.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,3,1
42,11,28.0,13.0,5.0,3.0,9.0,9.0,10.0,7.0,0.0,0.0,0.0,0.0,1,1
26,0,18.0,8.0,10.0,0.0,6.0,9.0,4.0,3.0,2.0,4.0,0.0,0.0,4,0
14,18,18.0,7.0,7.0,0.0,12.0,7.0,6.0,3.0,2.0,2.0,0.0,0.0,2,0
44,39,10.0,16.0,2.0,2.0,10.0,9.0,10.0,4.0,2.0,2.0,0.0,0.0,1,1
20,38,16.0,6.0,6.0,3.0,10.0,10.0,5.0,4.0,0.0,1.0,0.0,0.0,0,0
31,45,16.0,8.0,8.0,3.0,17.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,3,0
29,25,22.0,11.0,7.0,4.0,8.0,7.0,9.0,3.0,1.0,2.0,0.0,0.0,2,0
16,41,16.0,7.0,3.0,3.0,9.0,6.0,1.0,1.0,4.0,1.0,0.0,0.0,0,2
6,28,9.0,19.0,3.0,8.0,13.0,14.0,2.0,5.0,5.0,4.0,0.0,1.0,1,2
43,9,8.0,16.0,0.0,2.0,7.0,18.0,3.0,11.0,0.0,1.0,1.0,0.0,0,0
28,18,19.0,7.0,6.0,2.0,7.0,9.0,7.0,1.0,1.0,2.0,1.0,1.0,1,1
42,14,18.0,9.0,6.0,2.0,14.0,21.0,14.0,3.0,3.0,3.0,0.0,0.0,1,2
20,31,7.0,13.0,3.0,5.0,13.0,10.0,7.0,3.0,3.0,4.0,0.0,0.0,1,0
26,16,23.0,4.0,13.0,1.0,12.0,13.0,4.0,2.0,1.0,3.0,0.0,0.0,1,0
41,29,6.0,17.0,1.0,8.0,12.0,11.0,3.0,5.0,1.0,1.0,0.0,0.0,0,4
25,9,14.0,5.0,4.0,2.0,8.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0,2,0
11,44,20.0,8.0,0.0,1.0,11.0,11.0,5.0,5.0,1.0,0.0,0.0,1.0,0,1
38,45,14.0,16.0,5.0,8.0,18.0,10.0,7.0,2.0,1.0,1.0,0.0,1.0,3,2
6,43,6.0,19.0,2.0,7.0,6.0,14.0,8.0,5.0,1.0,3.0,0.0,0.0,0,2
39,0,11.0,18.0,4.0,6.0,6.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,1,0
31,42,6.0,18.0,3.0,6.0,6.0,10.0,5.0,7.0,1.0,2.0,1.0,0.0,0,2
29,45,22.0,9.0,6.0,1.0,19.0,7.0,11.0,1.0,2.0,2.0,0.0,0.0,4,0
44,6,16.0,9.0,6.0,2.0,15.0,3.0,8.0,2.0,3.0,1.0,0.0,0.0,1,0
14,11,19.0,10.0,6.0,5.0,16.0,11.0,8.0,5.0,3.0,3.0,2.0,0.0,2,3
18,39,9.0,9.0,4.0,1.0,13.0,10.0,6.0,7.0,1.0,1.0,0.0,0.0,1,0
9,28,6.0,14.0,2.0,4.0,6.0,9.0,3.0,10.0,0.0,2.0,0.0,0.0,0,2
38,41,29.0,4.0,2.0,0.0,10.0,13.0,13.0,0.0,2.0,1.0,0.0,0.0,0,0
43,26,9.0,14.0,4.0,5.0,14.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,3,3
16,20,14.0,8.0,4.0,6.0,7.0,19.0,12.0,9.0,1.0,3.0,0.0,0.0,0,3
0,25,27.0,6.0,10.0,3.0,9.0,12.0,9.0,4.0,0.0,1.0,0.0,0.0,4,3
21,42,10.0,19.0,4.0,14.0,14.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1,7
41,44,12.0,16.0,2.0,5.0,8.0,10.0,7.0,4.0,1.0,1.0,0.0,0.0,2,1
0,18,17.0,22.0,9.0,7.0,10.0,15.0,4.0,6.0,2.0,4.0,1.0,0.0,3,1
14,40,28.0,7.0,8.0,3.0,8.0,15.0,11.0,1.0,1.0,1.0,0.0,0.0,5,1
11,45,9.0,14.0,1.0,4.0,11.0,14.0,2.0,5.0,2.0,2.0,0.0,0.0,1,2
26,30,25.0,9.0,10.0,3.0,13.0,8.0,3.0,3.0,0.0,1.0,0.0,0.0,3,0
29,16,9.0,6.0,2.0,1.0,16.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,2,0
38,39,14.0,14.0,6.0,3.0,12.0,10.0,4.0,10.0,2.0,4.0,0.0,0.0,0,1
43,28,6.0,15.0,3.0,9.0,12.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0,5
25,6,21.0,10.0,5.0,4.0,11.0,10.0,9.0,1.0,4.0,1.0,0.0,0.0,1,1
25,42,12.0,26.0,5.0,12.0,11.0,8.0,4.0,4.0,3.0,1.0,0.0,0.0,1,6
38,29,17.0,11.0,6.0,1.0,7.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,0,0
28,44,21.0,5.0,10.0,2.0,8.0,11.0,7.0,1.0,1.0,2.0,0.0,0.0,3,1
0,40,36.0,6.0,13.0,2.0,15.0,10.0,17.0,3.0,4.0,2.0,0.0,0.0,2,0
14,43,24.0,9.0,9.0,3.0,7.0,12.0,8.0,3.0,2.0,4.0,0.0,1.0,4,3
45,26,10.0,26.0,3.0,11.0,5.0,10.0,4.0,6.0,2.0,0.0,0.0,0.0,0,4
42,29,14.0,8.0,7.0,2.0,14.0,15.0,8.0,3.0,1.0,2.0,0.0,0.0,2,1
16,21,12.0,9.0,4.0,0.0,13.0,14.0,3.0,7.0,3.0,5.0,0.0,0.0,4,0
6,11,18.0,14.0,6.0,3.0,6.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0,2,1
40,41,13.0,3.0,4.0,3.0,13.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,0,2
28,25,17.0,9.0,5.0,4.0,12.0,16.0,9.0,3.0,3.0,3.0,0.0,0.0,2,1
39,0,10.0,10.0,4.0,6.0,13.0,7.0,7.0,6.0,1.0,2.0,0.0,0.0,1,4
30,38,14.0,14.0,3.0,4.0,19.0,11.0,6.0,3.0,3.0,0.0,0.0,0.0,1,2
44,14,7.0,24.0,2.0,5.0,13.0,8.0,5.0,8.0,3.0,0.0,0.0,0.0,0,1
18,43,15.0,14.0,6.0,2.0,7.0,11.0,9.0,8.0,0.0,3.0,0.0,0.0,1,0
38,0,14.0,11.0,3.0,4.0,5.0,5.0,8.0,5.0,1.0,2.0,0.0,0.0,0,2
14,30,21.0,2.0,7.0,1.0,8.0,21.0,8.0,1.0,0.0,2.0,0.0,0.0,3,0
0,29,9.0,10.0,4.0,4.0,14.0,10.0,5.0,9.0,1.0,0.0,0.0,0.0,2,0
26,38,17.0,4.0,8.0,0.0,9.0,4.0,3.0,6.0,1.0,3.0,0.0,0.0,0,0
21,40,16.0,12.0,6.0,5.0,10.0,8.0,7.0,4.0,3.0,1.0,0.0,0.0,0,2
25,43,11.0,14.0,5.0,7.0,8.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0
28,16,26.0,5.0,12.0,2.0,12.0,8.0,9.0,3.0,1.0,3.0,0.0,0.0,5,0
11,44,14.0,11.0,4.0,3.0,9.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0,2,2
6,39,12.0,14.0,2.0,3.0,10.0,15.0,0.0,7.0,2.0,0.0,0.0,0.0,2,2
41,18,9.0,8.0,4.0,2.0,5.0,13.0,9.0,5.0,0.0,0.0,0.0,0.0,1,0
45,42,13.0,11.0,5.0,5.0,8.0,9.0,3.0,7.0,4.0,2.0,0.0,0.0,1,0
43,26,9.0,12.0,2.0,8.0,11.0,9.0,3.0,5.0,3.0,1.0,0.0,0.0,0,1
30,28,14.0,22.0,6.0,4.0,9.0,9.0,4.0,11.0,4.0,4.0,0.0,0.0,2,2
